k2id,jmag,jmag_er,hmag,hmag_er,kmag,kamg_er,vmag,plx,plx_er,bprp,ruwe,gof_al,d,mass,mass_er,teff,teff_er
211013627,13.868,0.023,13.296,0.023,13.057,0.029,18.74,7.248,0.099,3.2087088,1.0374994,0.7661498,1.09106,0.2412,0.0048,3096.0,43.0
211071431,13.813,0.024,13.217,0.031,12.971,0.034,18.66,7.32,0.078,3.1169596,0.99574137,-0.054808058,0.0,0.2487,0.0048,3103.0,43.0
211106429,11.586,0.019,10.923,0.027,10.711,0.022,14.522,7.368,0.019,1.9059258,1.1203123,2.6426108,0.0,0.5921,0.0036,3810.0,76.0
211055359,14.299,0.023,13.752,0.033,13.451,0.037,19.63,7.238,0.108,3.3021965,1.0018151,0.07018343,0.022340294,0.2002,0.0047,2973.0,42.0
210994935,11.55,0.016,10.88,0.023,10.715,0.019,14.472,7.391,0.017,1.8353577,0.98453134,-0.2877982,0.0,0.5904,0.0031,3818.0,76.0
210974364,12.699,0.017,12.126,0.023,11.856,0.019,17.03,7.178,0.042,2.9178953,1.0479097,1.022284,2.7285714e-15,0.4144,0.0037,3259.0,42.0
210988354,11.797,0.016,11.085,0.021,10.92,0.017,15.062,7.211,0.02,2.1069384,1.0311948,0.6967064,0.0,0.5664,0.0029,3662.0,43.0
210862226,13.336,0.019,12.686,0.023,12.426,0.025,17.79,7.478,0.08,3.0169506,1.055023,1.2275518,14.497948,0.3134,0.0048,3221.0,42.0
211066186,13.975,0.022,13.35,0.04,13.081,0.026,18.98,7.166,0.092,3.255332,1.1185441,2.4825997,2.3545005,0.2412,0.0044,3058.0,42.0
211064722,13.567,0.021,12.963,0.026,12.679,0.026,17.97,7.361,0.063,2.9095945,1.0475366,1.0102404,2.741233e-15,0.2836,0.0042,3237.0,43.0
211053031,14.305,0.025,13.701,0.028,13.389,0.027,19.73,7.091,0.118,3.4975414,0.98347014,-0.32943133,0.0,0.2106,0.0045,2950.0,42.0
211010807,13.498,0.023,12.85,0.025,12.557,0.023,18.64,7.319,0.075,3.3351288,0.9722538,-0.56815827,0.34197345,0.3017,0.0044,3021.0,42.0
211078565,13.845,0.026,13.263,0.036,12.979,0.025,18.72,7.536,0.089,3.1783934,1.0597413,1.337103,1.3168654,0.2404,0.0041,3095.0,43.0
210965155,11.453,0.018,10.744,0.021,10.587,0.017,14.016,7.452,0.017,1.70574,1.0982671,2.0147858,0.30146354,0.6075,0.0027,4065.0,76.0
211079830,14.25,0.03,13.59,0.028,13.256,0.034,19.44,7.469,0.107,3.2893753,1.0231262,0.54495984,0.82560456,0.2127,0.0047,3009.0,43.0
211106743,10.275,0.019,9.808,0.028,9.727,0.017,11.979,7.422,0.017,1.1234035,0.9533442,-0.98875487,8.333691,0.8735,0.0059,4863.0,78.0
211071351,14.105,0.029,13.465,0.04,13.197,0.033,19.0,7.294,0.108,3.3752003,1.1470174,3.3294249,3.3795435,0.2241,0.0049,3089.0,43.0
211111400,12.54,0.02,11.931,0.026,11.674,0.021,16.87,7.279,0.043,2.963293,1.1202147,2.7539454,3.3925214,0.4392,0.0041,3260.0,42.0
211092430,14.109,0.029,13.509,0.036,13.252,0.034,18.93,7.585,0.109,3.2672653,1.0291365,0.6732369,1.1680404,0.2097,0.0046,3110.0,43.0
210977779,14.157,0.022,13.563,0.027,13.251,0.031,19.13,7.738,0.106,3.168995,1.0185274,0.36950862,0.16095898,0.2055,0.0042,3067.0,42.0
211049322,9.865,0.013,9.476,0.017,9.37,0.018,11.862,7.273,0.03,1.057806,1.3708965,6.659699,38.018757,1.0087,0.0032,4558.0,76.0
211030439,11.628,0.018,10.949,0.017,10.736,0.016,14.62,7.235,0.02,1.8890305,1.1825956,3.9261224,1.6909927,0.5943,0.0027,3776.0,76.0
211089274,11.516,0.02,10.832,0.027,10.65,0.025,14.297,7.396,0.019,1.8262539,1.0529833,1.2111824,0.0,0.6003,0.004,3909.0,76.0
211047687,13.159,0.017,12.562,0.023,12.252,0.02,18.13,7.388,0.077,3.1662235,1.1453283,2.80264,4.706571,0.3426,0.0045,3068.0,42.0
211035702,11.43,0.015,10.722,0.017,10.586,0.018,13.927,7.242,0.015,1.7170792,1.0401119,0.88752526,0.20734437,0.6173,0.0028,4116.0,76.0
211117077,11.47,0.017,10.786,0.028,10.605,0.016,14.263,7.375,0.021,1.8592358,1.1107836,2.0887852,0.32923263,0.6082,0.0026,3901.0,76.0
211091381,11.487,0.017,10.804,0.028,10.643,0.016,14.437,7.601,0.019,1.9089832,1.0858728,1.9235051,0.12655076,0.5921,0.0027,3801.0,76.0
211035968,9.65,0.015,9.274,0.014,9.199,0.018,11.18,7.298,0.015,0.98379326,1.1061329,2.288013,9.011169,1.0345,0.0029,5060.0,77.0
211096368,9.405,0.019,9.118,0.028,8.953,0.018,10.96,7.387,0.019,0.90413,1.0499159,1.101873,10.639075,1.0623,0.0069,5031.0,78.0
211081593,9.943,0.025,9.494,0.034,9.386,0.018,11.598,7.285,0.02,1.0527544,0.9129053,-1.9430882,22.255161,1.0055,0.003,4917.0,80.0
211025716,9.956,0.016,9.512,0.021,9.408,0.02,11.489,7.58,0.02,1.0334635,1.00204,0.07458468,20.175692,0.9885,0.0033,5057.0,77.0
211113345,9.53,0.021,9.172,0.031,9.062,0.02,10.96,7.333,0.017,0.88736725,0.97184104,-0.52800983,7.1360145,1.0502,0.0023,5179.0,79.0
211037018,12.901,0.017,12.249,0.019,11.99,0.017,16.88,7.373,0.042,2.7235603,1.0418881,0.9214515,0.0,0.3836,0.0033,3377.0,42.0
211101761,9.835,0.019,9.389,0.027,9.266,0.017,11.456,7.466,0.02,1.0796499,0.9851145,-0.30313876,25.230194,1.0161,0.0028,4955.0,78.0
211095218,13.005,0.019,12.403,0.028,12.101,0.017,19.18,7.066,0.066,3.2110863,1.2607634,5.710297,5.3555026,0.3807,0.0042,2821.0,42.0
210754915,10.002,0.013,9.537,0.017,9.418,0.018,11.881,6.924,0.02,1.1937275,1.0556834,1.1866653,20.958296,1.0179,0.003,4677.0,76.0
211038810,13.09,0.017,12.461,0.023,12.175,0.021,17.23,7.249,0.048,2.8237982,1.0818568,1.8325285,1.2089375,0.3605,0.0039,3322.0,42.0
211064526,11.552,0.019,10.845,0.031,10.654,0.017,14.387,7.328,0.019,1.8219137,1.1517475,3.2828722,0.927096,0.6028,0.0028,3873.0,76.0
211097941,12.726,0.021,12.126,0.028,11.881,0.023,16.85,7.422,0.041,2.7471676,1.133611,2.8961065,3.0153081,0.3986,0.0042,3327.0,43.0
210967650,9.477,0.017,9.14,0.019,9.072,0.018,10.954,7.553,0.019,0.91566277,1.1492659,2.8685637,10.588551,1.0419,0.0021,5122.0,78.0
211121141,11.069,0.021,10.445,0.033,10.286,0.016,13.496,7.473,0.015,1.562665,0.82991743,-3.525544,0.0,0.6523,0.0025,4172.0,77.0
211059325,9.312,0.047,8.935,0.055,8.816,0.019,10.84,7.226,0.014,1.0418558,1.1517957,3.5721517,9.507605,1.1382,0.0062,5062.0,93.0
211091768,9.218,0.021,8.945,0.029,8.866,0.017,10.58,7.397,0.023,0.8318968,1.1424334,2.9263315,21.737862,1.1043,0.0087,5262.0,79.0
211026321,11.3,0.016,10.675,0.021,10.486,0.018,14.054,7.547,0.018,1.7224798,0.94657576,-0.9789076,0.0,0.6188,0.0029,3927.0,76.0
211054027,10.261,0.015,9.835,0.021,9.73,0.016,11.966,7.435,0.016,1.1114388,1.0351657,0.78406924,13.971172,0.8712,0.0056,4862.0,77.0
211040347,13.598,0.02,12.998,0.027,12.673,0.019,18.83,7.231,0.087,3.4484148,1.0175426,0.3670182,0.80672127,0.2895,0.0043,2998.0,42.0
210978650,13.346,0.019,12.734,0.024,12.483,0.02,17.63,7.475,0.067,3.0058403,1.1931092,3.9533038,2.366356,0.3056,0.0039,3275.0,42.0
211004687,13.236,0.019,12.633,0.023,12.35,0.018,17.53,7.331,0.06,2.979025,1.0224223,0.5217686,0.5462431,0.3306,0.0037,3271.0,42.0
211096421,12.787,0.025,12.122,0.03,11.916,0.019,16.8,7.822,0.055,2.7038784,1.0649242,1.2573123,0.69069153,0.3751,0.0038,3365.0,43.0
211024798,13.136,0.02,12.503,0.017,12.283,0.021,17.33,7.401,0.06,2.8657188,1.050245,0.99322325,0.81713176,0.3374,0.004,3304.0,43.0
210982234,13.19,0.019,12.535,0.023,12.267,0.016,17.18,7.291,0.055,2.8594418,1.0635617,1.3395658,0.33907598,0.3446,0.0034,3373.0,43.0
211037417,14.436,0.027,13.842,0.029,13.479,0.03,19.93,7.089,0.133,3.373333,0.9112794,-1.7124727,0.0,0.2018,0.0048,2934.0,42.0
211031520,10.471,0.017,9.959,0.015,9.848,0.015,12.323,7.307,0.014,1.3070021,0.9438896,-1.0996395,2.7971873,0.8444,0.0052,4705.0,77.0
211083408,11.084,0.023,10.416,0.032,10.235,0.017,13.618,7.523,0.018,1.5923738,1.2143942,4.488553,6.9339294,0.6578,0.0026,4087.0,77.0
211069456,8.921,0.017,8.673,0.03,8.562,0.018,10.28,7.3,0.022,0.8261423,1.0200727,0.46275592,17.90655,1.1963,0.0038,5266.0,78.0
211061207,14.162,0.033,13.563,0.032,13.313,0.037,19.2,7.627,0.097,3.1692924,0.98140705,-0.37266725,0.0,0.2025,0.0044,3049.0,43.0
211129400,11.267,0.023,10.654,0.032,10.504,0.019,13.391,6.106,0.014,1.4099417,0.9665537,-0.73162353,0.0,0.685,0.0029,4436.0,78.0
211068914,11.533,0.025,10.829,0.03,10.662,0.018,14.368,7.326,0.019,1.8298388,1.1184418,2.523702,1.5808822,0.6016,0.0029,3873.0,77.0
210922602,13.774,0.021,13.158,0.019,12.822,0.026,18.93,8.159,0.138,3.4813604,1.0640926,1.2610884,2.0064375,0.2387,0.0051,3017.0,42.0
211003154,13.437,0.019,12.852,0.023,12.579,0.021,17.98,7.389,0.083,3.0125027,1.125552,2.6533942,3.1771433,0.2958,0.0044,3193.0,42.0
211027393,10.54,0.016,10.014,0.019,9.836,0.015,12.707,7.349,0.015,1.3820219,1.0410229,0.8560623,3.2693508,0.8443,0.0052,4397.0,76.0
211000470,11.33,0.015,10.654,0.019,10.5,0.016,14.034,7.602,0.019,1.7675371,1.0812526,1.7025766,0.68215865,0.6143,0.0026,3962.0,76.0
211100398,10.793,0.025,10.236,0.028,10.113,0.017,12.81,7.359,0.015,1.3388824,0.9501909,-0.89852935,1.3906385,0.6829,0.0026,4538.0,79.0
211100131,11.013,0.023,10.351,0.028,10.25,0.021,12.81,7.376,0.017,1.4467468,1.0467386,0.86449265,1.5982261,0.6619,0.0032,4762.0,79.0
211087985,11.754,0.023,11.074,0.031,10.891,0.019,14.743,7.433,0.022,1.9702711,1.227079,4.932445,3.3369873,0.5605,0.0032,3778.0,76.0
210881103,13.111,0.019,12.442,0.021,12.247,0.023,17.28,6.835,0.05,2.8232632,1.0714281,1.5677713,1.2298654,0.3691,0.0043,3312.0,42.0
211023213,8.969,0.011,8.704,0.013,8.659,0.013,10.18,8.186,0.018,0.7957506,1.0064452,0.160664,8.54911,1.0978,0.0069,5453.0,76.0
211103863,10.062,0.023,9.629,0.032,9.545,0.017,11.597,7.55,0.021,1.0540123,1.2001574,3.7061322,15.668645,0.9373,0.0103,5054.0,80.0
211038588,13.865,0.022,13.225,0.027,13.008,0.029,18.91,7.281,0.092,3.2278833,1.0779377,1.6956921,1.5732957,0.2457,0.0046,3047.0,42.0
211067768,11.435,0.025,10.798,0.032,10.594,0.019,14.063,7.332,0.019,1.811161,1.0267986,0.62413305,0.0,0.6119,0.003,4017.0,77.0
211107734,12.559,0.023,11.939,0.029,11.691,0.021,17.52,7.373,0.04,2.5445137,1.110405,2.1595337,1.9640301,0.4318,0.004,3070.0,42.0
210866744,9.995,0.016,9.609,0.015,9.519,0.015,11.54,7.333,0.022,1.0420599,1.2028999,3.8161943,17.140823,0.9823,0.0026,5043.0,77.0
211113696,11.298,0.016,10.658,0.015,10.498,0.017,14.032,7.455,0.016,1.6946535,1.0836929,1.748196,0.6541799,0.6211,0.0027,3941.0,76.0
211100565,9.274,0.016,8.994,0.012,8.923,0.013,10.83,7.394,0.016,0.8218441,0.8482524,-3.1154113,6.210208,1.0763,0.0069,5030.0,77.0
211133821,9.366,0.014,9.063,0.015,8.993,0.013,10.88,7.435,0.02,0.8369837,1.0625377,1.3388861,11.627051,1.0545,0.0016,5079.0,77.0
211038945,10.594,0.015,10.007,0.019,9.821,0.015,13.157,7.351,0.016,1.584384,1.177594,3.6300898,6.2815285,0.8491,0.0052,4065.0,76.0
211091848,9.638,0.016,9.27,0.015,9.159,0.013,11.12,7.374,0.016,0.9607105,0.9885728,-0.21022263,8.309616,1.0372,0.0022,5117.0,77.0
211112171,11.491,0.016,10.806,0.015,10.659,0.018,14.335,7.3,0.03,1.8476305,1.0965658,2.0216238,21.275967,0.6033,0.0031,3868.0,76.0
210877263,13.461,0.021,12.805,0.023,12.55,0.023,18.54,8.313,0.097,3.2159014,1.3511438,7.2097335,9.668004,0.2663,0.0043,3038.0,42.0
211021014,11.662,0.015,10.986,0.021,10.811,0.013,14.814,7.433,0.021,2.011135,1.0649348,1.3462356,0.0,0.5732,0.0023,3716.0,43.0
210997527,11.714,0.018,11.039,0.021,10.85,0.015,14.807,7.261,0.023,1.9754066,1.1200577,2.22035,0.986677,0.5751,0.0026,3745.0,43.0
211027775,11.66,0.017,10.943,0.019,10.738,0.016,14.873,7.223,0.019,2.0335312,1.008254,0.21257772,1.283962e-15,0.5946,0.0027,3686.0,43.0
211111496,10.217,0.016,9.784,0.015,9.669,0.017,11.859,7.633,0.015,1.1021786,0.80998343,-3.8988087,5.3868165,0.8725,0.0059,4932.0,77.0
211097402,11.042,0.016,10.438,0.015,10.286,0.015,13.373,7.413,0.014,1.5127659,0.9290448,-1.5093254,1.7405826,0.6549,0.0023,4252.0,76.0
211070664,8.432,0.015,8.23,0.017,8.191,0.01,9.75,7.361,0.021,0.6225796,1.0005049,0.04218183,8.403887,1.2949,0.0062,5316.0,77.0
211066263,10.454,0.016,9.986,0.015,9.859,0.018,12.293,7.317,0.014,1.2012396,0.92620397,-1.6716434,4.3616633,0.8398,0.0062,4718.0,77.0
210991829,14.11,0.023,13.483,0.033,13.184,0.031,18.92,7.498,0.106,3.1541195,0.9240154,-1.4583341,0.0,0.2192,0.0046,3113.0,43.0
210996142,9.307,0.018,9.032,0.018,8.928,0.017,10.75,7.188,0.02,0.8285723,1.0573627,1.1248986,7.5014315,1.1045,0.0085,5163.0,78.0
211005924,12.343,0.015,11.686,0.019,11.47,0.018,15.77,7.239,0.043,2.477891,1.2245486,3.9170763,2.870961,0.4749,0.0037,3589.0,42.0
211102393,11.913,0.017,11.215,0.015,11.022,0.017,15.268,7.387,0.021,2.1480045,1.1212512,2.6785045,0.7931038,0.5415,0.0029,3621.0,43.0
210994089,10.232,0.016,9.82,0.021,9.719,0.017,11.735,6.817,0.02,1.0559464,1.0778025,1.5996565,15.173132,0.9645,0.0104,5092.0,77.0
211038389,9.35,0.016,9.092,0.017,8.996,0.018,10.59,7.497,0.016,0.8150959,0.99693227,-0.039987605,11.22426,1.0522,0.0021,5415.0,78.0
211114329,9.274,0.017,9.005,0.029,8.977,0.017,10.59,7.407,0.019,0.83399963,1.0771662,1.72713,11.33394,1.0572,0.002,5319.0,78.0
211025779,14.21,0.022,13.618,0.037,13.301,0.032,19.19,7.295,0.119,3.1989937,1.0561346,1.0989604,0.8283347,0.2133,0.0049,3065.0,42.0
211037012,13.71,0.023,13.116,0.032,12.859,0.023,18.2,7.355,0.062,2.8807096,1.0239232,0.54006284,0.0,0.2609,0.0036,3209.0,43.0
211093581,13.037,0.026,12.362,0.029,12.158,0.017,17.2,7.467,0.049,2.8537579,1.0880636,1.8365781,0.88452554,0.3533,0.0034,3314.0,43.0
211032994,10.037,0.017,9.637,0.021,9.534,0.018,11.457,7.387,0.019,1.0054016,0.9098149,-1.9507519,19.548677,0.9707,0.0104,5191.0,78.0
211074122,11.598,0.023,10.941,0.029,10.732,0.018,14.665,7.277,0.022,1.8952541,1.031376,0.6335441,0.0,0.593,0.003,3758.0,44.0
211046494,10.421,0.019,9.995,0.022,9.839,0.016,12.249,7.35,0.016,1.215661,1.1385349,3.113643,12.177803,0.8431,0.0056,4730.0,78.0
211015877,11.155,0.018,10.511,0.023,10.364,0.016,13.603,7.31,0.016,1.596879,1.0686795,1.4436905,0.0,0.6478,0.0025,4155.0,76.0
211089267,14.045,0.026,13.407,0.033,13.096,0.024,19.31,7.035,0.11,3.0484152,1.0650328,1.2788957,1.1225177,0.2441,0.0048,2989.0,43.0
211083672,12.783,0.021,12.124,0.029,11.906,0.018,18.69,7.383,0.057,2.7416039,1.1348422,2.6202948,3.3829584,0.3965,0.0039,2854.0,42.0
211046446,10.624,0.017,10.148,0.022,10.009,0.016,12.48,7.418,0.014,1.2616501,0.9788415,-0.4264417,3.5926907,0.6958,0.0024,4700.0,77.0
211029254,13.435,0.021,12.819,0.021,12.546,0.024,17.98,7.07,0.071,3.0180445,1.0966136,2.075569,2.8953676,0.3137,0.0046,3192.0,42.0
211024494,13.546,0.021,12.974,0.026,12.734,0.026,18.17,7.456,0.069,3.053584,0.9374413,-1.3340611,0.0,0.2728,0.0042,3168.0,42.0
211011030,12.922,0.018,12.368,0.022,12.083,0.021,17.35,7.347,0.052,2.8284597,1.099646,2.0137274,1.8944348,0.3702,0.004,3229.0,42.0
211030057,12.834,0.018,12.18,0.021,11.922,0.016,16.83,7.191,0.047,2.7443657,1.0598742,1.2532743,0.74374074,0.4031,0.0034,3371.0,42.0
211107623,10.807,0.017,10.244,0.013,10.128,0.018,12.965,7.422,0.013,1.4014874,0.990435,-0.1976274,3.2495818,0.678,0.0027,4405.0,77.0
210922592,10.53,0.021,10.013,0.02,9.895,0.016,12.333,7.637,0.014,1.2186346,0.88940537,-2.40813,2.2041914,0.7943,0.0061,4756.0,78.0
210989043,13.018,0.019,12.382,0.023,12.147,0.02,17.33,7.307,0.05,2.8412933,1.0177438,0.42978165,0.5606888,0.3621,0.0038,3266.0,42.0
211090094,13.688,0.023,13.075,0.025,12.765,0.026,18.3,7.343,0.11,3.240552,0.91802347,-1.5333383,0.0,0.2731,0.0053,3172.0,43.0
211115713,12.593,0.019,11.974,0.017,11.699,0.02,16.33,7.322,0.039,2.5778227,1.0841954,1.9446019,1.3340471,0.433,0.0038,3465.0,43.0
211093429,13.078,0.02,12.451,0.021,12.178,0.019,17.63,7.18,0.076,2.9671144,1.0969669,1.8414927,2.4205663,0.3633,0.0046,3190.0,42.0
211001714,14.073,0.024,13.504,0.026,13.242,0.035,18.84,7.461,0.098,3.0772476,1.0069556,0.1831499,0.7866844,0.2143,0.0046,3126.0,43.0
211087357,9.34,0.017,9.071,0.013,8.953,0.016,10.79,7.396,0.021,0.8469839,1.023037,0.43956134,9.024134,1.061,0.0058,5155.0,78.0
211048014,11.361,0.023,10.714,0.021,10.555,0.016,13.945,7.415,0.017,1.6477528,1.0288638,0.64847285,0.0,0.6141,0.0026,4049.0,77.0
211062662,11.066,0.016,10.461,0.014,10.312,0.018,13.392,7.368,0.017,1.5474539,1.0548341,1.2426287,3.6121888,0.653,0.0028,4256.0,76.0
211104535,13.461,0.023,12.848,0.024,12.592,0.025,18.22,7.56,0.086,3.2024813,1.1355588,3.0080686,4.0454845,0.2874,0.0047,3128.0,43.0
211015308,9.76,0.016,9.436,0.021,9.324,0.015,11.21,7.411,0.02,0.9447975,0.90876555,-1.7233652,8.005965,1.0095,0.0026,5155.0,77.0
211091536,13.552,0.021,12.997,0.025,12.67,0.025,18.14,7.336,0.078,3.0433226,1.0552306,1.1119857,1.3367169,0.2857,0.0045,3179.0,42.0
211096432,12.371,0.019,11.734,0.019,11.497,0.019,16.67,7.356,0.037,2.4399347,1.1241056,2.3874712,0.8730782,0.4646,0.0036,3270.0,42.0
211060621,8.853,0.019,8.639,0.021,8.574,0.016,10.34,7.376,0.02,0.7080078,1.3117672,6.7605147,25.982224,1.1894,0.0034,5111.0,78.0
211021827,12.986,0.023,12.366,0.027,12.135,0.021,16.93,6.691,0.049,2.6908627,1.0597136,1.1721343,0.26487523,0.394,0.0042,3389.0,43.0
211101996,14.489,0.025,13.918,0.031,13.547,0.039,19.73,7.36,0.137,3.3148994,1.0213176,0.47169426,0.26125863,0.1881,0.005,2995.0,42.0
211001695,11.808,0.016,11.172,0.025,11.004,0.016,14.587,6.163,0.019,1.7705593,1.079173,1.8014921,0.0,0.6068,0.0027,3910.0,76.0
211033726,11.492,0.016,10.848,0.02,10.702,0.016,14.426,7.319,0.019,1.8174419,1.0550884,1.2289631,0.0,0.5957,0.0027,3811.0,76.0
211063134,13.25,0.021,12.659,0.023,12.36,0.021,17.5,7.547,0.056,2.9869118,1.0021007,0.07701505,2.5072556e-15,0.32,0.0038,3286.0,43.0
211041474,12.997,0.016,12.398,0.024,12.12,0.018,17.32,7.437,0.058,2.796442,1.0796728,1.6667984,1.1877538,0.3604,0.0038,3262.0,42.0
211029245,13.398,0.024,12.839,0.027,12.548,0.024,17.5,7.353,0.073,2.8655157,1.0564281,1.2019699,0.86058104,0.3015,0.0044,3335.0,43.0
211041683,9.041,0.018,8.817,0.013,8.736,0.018,10.38,7.194,0.021,0.7404547,0.9410188,-1.2091409,9.355354,1.1665,0.0056,5290.0,78.0
211096385,11.516,0.013,10.806,0.017,10.669,0.017,14.423,7.444,0.02,1.8534374,1.2109858,4.41041,2.936837,0.5951,0.0028,3828.0,75.0
211128863,9.593,0.013,9.256,0.015,9.158,0.016,11.27,7.499,0.019,0.91848373,1.3372483,7.535308,18.762262,1.0316,0.0027,4893.0,76.0
211034343,14.431,0.026,13.816,0.033,13.533,0.039,18.85,7.207,0.157,3.3266983,1.0376607,0.82878125,5.4005065,0.1934,0.0056,3232.0,43.0
211101098,13.8,0.02,13.196,0.024,12.969,0.026,18.42,7.303,0.089,2.969945,1.0157425,0.36450654,1.3384633,0.2495,0.0044,3170.0,42.0
210993561,12.344,0.016,11.726,0.022,11.484,0.018,15.98,7.617,0.034,2.4895353,1.1173615,2.5329938,2.0279486,0.4542,0.0034,3504.0,42.0
211115457,12.925,0.017,12.31,0.019,12.028,0.021,16.88,7.455,0.055,2.6874208,1.0198263,0.4692127,2.1070466,0.3738,0.0041,3385.0,42.0
211010149,14.059,0.018,13.446,0.034,13.212,0.032,18.9,7.441,0.087,3.1104727,0.9964595,-0.039062787,0.0,0.218,0.0042,3104.0,42.0
210951703,11.383,0.018,10.785,0.021,10.602,0.015,13.949,6.539,0.017,1.6808023,1.0501448,1.1760427,0.0,0.6484,0.0024,4063.0,76.0
211013604,12.164,0.018,11.632,0.025,11.315,0.016,17.39,11.079,0.041,3.411294,1.0804164,1.8289713,4.6478257,0.3512,0.0027,2999.0,42.0
211020742,10.515,0.021,9.964,0.025,9.836,0.015,12.612,7.461,0.013,1.3191109,1.0005586,0.04290024,2.7378917,0.8333,0.0052,4462.0,78.0
211062438,13.88,0.019,13.229,0.03,13.001,0.031,19.07,7.245,0.092,3.0933533,1.0028831,0.09235964,0.84613895,0.2478,0.0049,3009.0,42.0
211029232,9.197,0.021,8.98,0.025,8.868,0.018,10.72,7.38,0.016,0.7898922,0.95619994,-0.94665784,9.048167,1.1058,0.0085,5068.0,79.0
211076761,14.083,0.022,13.446,0.027,13.24,0.032,19.66,7.21,0.116,3.2321148,1.0471992,1.0377078,1.0422688,0.2222,0.005,2916.0,42.0
211116917,14.385,0.028,13.716,0.035,13.5,0.038,19.58,7.102,0.141,3.2788582,1.0412737,0.99828774,0.7803053,0.1995,0.0054,3007.0,43.0
211077464,12.717,0.018,12.054,0.015,11.836,0.02,16.6,7.388,0.039,2.6146746,1.1296408,2.9688232,2.699672,0.4075,0.0037,3411.0,42.0
211103033,13.231,0.02,12.598,0.02,12.386,0.023,17.43,7.482,0.058,2.9620256,1.0530705,1.273196,0.05515119,0.319,0.0041,3302.0,43.0
211016654,12.859,0.021,12.285,0.028,12.049,0.019,17.4,8.511,0.049,3.1378298,1.1162689,2.6366272,2.6358323,0.3272,0.0033,3194.0,42.0
211126627,12.586,0.018,11.954,0.019,11.72,0.018,16.46,7.342,0.04,2.6695328,1.1613567,3.8930469,2.4425805,0.4285,0.0035,3414.0,42.0
211132233,13.489,0.02,12.894,0.026,12.622,0.023,18.08,7.336,0.064,2.9636316,1.004534,0.13467844,0.023770235,0.2921,0.004,3178.0,42.0
211023137,11.102,0.017,10.512,0.021,10.335,0.015,13.37,7.448,0.014,1.5054159,0.91519207,-1.9971517,2.0646715,0.6461,0.0023,4306.0,76.0
210901321,13.518,0.019,12.91,0.027,12.641,0.024,18.17,7.137,0.063,3.0053806,1.0174967,0.41118506,0.016069274,0.2977,0.0042,3160.0,42.0
211120664,12.72,0.026,12.125,0.032,11.883,0.022,16.67,7.629,0.048,2.7941723,1.0742036,1.8782307,1.4320157,0.3888,0.0041,3387.0,43.0
211000411,12.03,0.016,11.355,0.025,11.15,0.016,15.438,7.479,0.025,2.2168636,1.049947,1.133247,1.2761724e-15,0.5161,0.0029,3598.0,43.0
211017570,10.135,0.017,9.758,0.021,9.657,0.016,11.734,7.267,0.021,1.0477657,1.1447881,3.4932866,30.015182,0.9207,0.0098,4980.0,77.0
210933044,14.232,0.024,13.595,0.03,13.366,0.033,19.35,7.745,0.123,3.3087254,0.9976961,-0.02724768,6.1670265,0.1944,0.0044,3028.0,42.0
211008337,13.082,0.018,12.501,0.031,12.234,0.021,17.23,7.43,0.055,2.8367338,1.1603554,3.5877438,2.9591124,0.3434,0.004,3319.0,42.0
211016037,11.505,0.016,10.804,0.021,10.664,0.015,14.451,7.451,0.018,1.8176136,1.1251582,2.9873185,2.004577,0.5956,0.0025,3804.0,76.0
211025773,14.359,0.027,13.718,0.03,13.463,0.036,19.63,7.437,0.13,3.3386822,1.0598555,1.5823723,7.0576,0.1936,0.0048,2988.0,43.0
211113202,10.624,0.019,10.03,0.027,9.925,0.019,12.744,7.349,0.015,1.3729849,1.1289179,3.4785104,6.0828247,0.814,0.0071,4440.0,77.0
211042656,12.828,0.019,12.257,0.022,12.017,0.02,16.87,7.376,0.045,2.780384,1.0369788,0.98400825,0.89546716,0.3792,0.0038,3355.0,43.0
210915466,13.542,0.019,12.982,0.022,12.658,0.026,18.29,7.557,0.068,3.1922588,0.98182935,-0.4160611,0.50811756,0.2789,0.0042,3132.0,42.0
211089916,13.618,0.022,12.96,0.031,12.656,0.024,17.87,7.404,0.065,3.0494738,1.0273799,0.77940845,0.3406689,0.285,0.0041,3285.0,43.0
211044929,13.64,0.024,13.037,0.024,12.771,0.024,18.13,7.362,0.074,3.1152382,1.0409425,1.1190441,1.5628992,0.2716,0.0041,3209.0,43.0
211059767,13.257,0.019,12.655,0.022,12.411,0.021,18.27,7.528,0.064,2.9060163,1.0333118,0.8820512,0.9264837,0.3135,0.004,3056.0,42.0
211051330,9.595,0.016,9.294,0.021,9.214,0.018,10.91,7.264,0.017,0.8867178,1.1350733,3.5819645,16.459627,1.0337,0.003,5320.0,78.0
210829886,10.697,0.016,10.045,0.021,9.854,0.015,13.82,10.923,0.016,1.9064426,0.90360296,-2.4375684,1.7691466,0.5924,0.0024,3730.0,43.0
211093684,10.355,0.017,9.909,0.017,9.783,0.015,12.172,7.548,0.018,1.1820087,1.1796322,4.888933,20.707481,0.8426,0.0053,4741.0,77.0
211045933,10.067,0.018,9.699,0.021,9.595,0.016,11.599,7.209,0.021,1.0198593,1.1626065,4.713426,49.864697,0.9661,0.0098,5058.0,78.0
210833622,13.429,0.019,12.904,0.022,12.628,0.024,18.08,8.564,0.068,3.0911064,1.0130632,0.37006906,0.27859765,0.2489,0.0035,3160.0,42.0
