k2id,jmag,jmag_er,hmag,hmag_er,kmag,kamg_er,vmag,plx,plx_er,bprp,ruwe,gof_al,d,mass,mass_er,teff,teff_er
211026112,11.518,0.021,10.913,0.024,10.651,0.016,16.85,22.647,0.029,3.0661526,1.2022967,5.414056,5.9064355,0.2334,0.0018,2996.0,42.0
210769813,11.579,0.021,10.97,0.024,10.697,0.02,16.13,20.785,0.032,3.0044937,1.205549,5.640442,5.171829,0.2495,0.0024,3215.0,42.0
210419589,10.26,0.018,9.615,0.02,9.344,0.015,14.812,22.207,0.187,2.9850235,14.231843,188.93483,1914.4037,0.4239,0.0039,3214.0,42.0
210523892,12.779,0.019,12.203,0.024,11.859,0.018,17.76,22.027,0.069,3.6208982,1.1325415,3.9411607,8.812953,0.1376,0.0011,3089.0,42.0
210742592,11.918,0.017,11.338,0.021,11.063,0.016,16.47,18.549,0.037,3.06038,1.1715671,5.0156183,5.926574,0.2358,0.0019,3214.0,42.0
210744677,11.341,0.019,10.756,0.018,10.471,0.016,16.095,18.674,0.037,3.0989647,1.431374,9.460633,9.552522,0.3088,0.0023,3154.0,42.0
211036776,9.38,0.023,8.792,0.024,8.529,0.023,12.861,21.743,0.048,2.4401073,1.0887728,2.009557,74.191124,0.5652,0.0038,3591.0,43.0
210963067,11.061,0.018,10.497,0.027,10.165,0.016,13.429,21.811,0.321,3.0595303,18.382572,215.89268,2099.5789,0.3044,0.005,4262.0,76.0
210490365,11.303,0.018,10.732,0.018,10.444,0.017,16.21,22.357,0.031,2.9613495,1.3029861,6.3980417,6.443741,0.2609,0.0021,3110.0,42.0
210497173,10.541,0.02,9.975,0.021,9.7,0.018,15.039,22.387,0.093,2.9282503,1.5574532,9.650976,120.41512,0.3644,0.0031,3231.0,42.0
210432080,10.925,0.016,10.321,0.018,10.049,0.017,15.81,25.253,0.024,2.8826962,1.2397223,4.997069,3.945809,0.2773,0.0022,3116.0,42.0
210408563,9.405,0.019,8.72,0.011,8.527,0.017,12.55,21.139,0.023,2.082737,1.3031068,6.2413063,21.019226,0.5753,0.0027,3743.0,43.0
210489127,11.224,0.017,10.638,0.02,10.365,0.015,15.653,21.125,0.027,2.8814716,1.077109,1.578531,0.6358587,0.2867,0.002,3252.0,42.0
210451321,10.871,0.016,10.276,0.022,10.017,0.015,15.035,19.12,0.027,2.7072926,1.4562858,9.38948,7.467324,0.3683,0.0024,3338.0,42.0
211019716,7.585,0.009,7.077,0.025,6.937,0.007,9.45,18.551,0.019,1.2301083,1.1132354,3.0209382,9.921509,1.0706,0.0037,4728.0,76.0
210700098,11.49,0.019,10.922,0.02,10.601,0.015,15.91,21.821,0.038,3.028245,1.1971184,4.1219845,3.6950138,0.2483,0.0018,3255.0,42.0
210923016,10.106,0.018,9.442,0.018,9.222,0.016,14.014,21.031,0.023,2.5429764,1.1849926,5.1129336,25.156605,0.4634,0.0027,3426.0,42.0
210736105,11.063,0.017,10.483,0.02,10.215,0.016,12.751,19.673,0.022,2.7881794,1.2785263,7.9781246,4.722848,0.3292,0.0024,4916.0,77.0
210899231,11.018,0.018,10.41,0.021,10.127,0.014,15.538,18.126,0.294,2.9615736,17.63464,236.6244,2952.4297,0.3693,0.0059,3224.0,42.0
210459199,11.296,0.018,10.686,0.02,10.441,0.014,15.66,20.327,0.029,2.862668,1.3977338,7.972373,3.9320302,0.2877,0.0019,3273.0,42.0
210828490,11.51,0.019,10.901,0.018,10.629,0.014,16.27,26.736,0.036,3.1887932,1.1433353,4.0111003,5.905286,0.1987,0.0013,3152.0,42.0
210846111,10.458,0.017,9.834,0.022,9.573,0.014,14.811,22.204,0.128,2.8771925,10.13076,153.27954,920.7529,0.387,0.003,3276.0,42.0
210878579,11.048,0.016,10.453,0.019,10.162,0.017,15.328,23.851,0.476,2.812479,3.564458,55.019337,6260.4175,0.2788,0.006,3300.0,42.0
210718930,12.353,0.018,11.772,0.02,11.494,0.016,16.92,17.01,0.038,3.0456114,1.0048102,0.1617493,0.0,0.21,0.0017,3210.0,42.0
210949810,10.867,0.017,10.253,0.018,9.999,0.014,15.241,23.217,0.021,2.8482285,1.1722838,4.5798,3.40259,0.3086,0.002,3270.0,42.0
210945848,8.627,0.017,8.066,0.017,7.886,0.013,10.86,21.972,0.016,1.5751286,1.0518627,1.3587915,7.8210473,0.6606,0.0019,4378.0,76.0
210754620,12.029,0.019,11.423,0.022,11.133,0.016,17.24,21.222,0.032,3.058339,1.1425462,4.1377645,3.504045,0.1984,0.0015,3027.0,42.0
210742017,11.645,0.016,11.075,0.021,10.776,0.018,16.88,20.499,0.32,3.2060423,10.618676,169.52486,2006.2919,0.2438,0.0044,3021.0,42.0
210667985,8.73,0.011,8.16,0.009,7.977,0.011,10.882,21.447,0.017,1.5973215,1.0993385,2.6696541,6.8375497,0.6549,0.0017,4450.0,76.0
210743724,11.01,0.016,10.387,0.02,10.13,0.017,14.821,16.168,0.018,2.500802,1.0847969,2.2937117,0.0,0.4082,0.0028,3461.0,42.0
210640966,11.189,0.018,10.589,0.019,10.316,0.015,15.56,--,--,3.1634903,nan,207.6834,5011.1300941999225,nan,nan,3271.0,42.0
210674207,11.119,0.017,10.557,0.021,10.253,0.015,16.45,19.428,0.032,3.1228762,1.1506572,3.917291,5.8209496,0.3276,0.0022,2997.0,42.0
210889984,8.724,0.011,8.076,0.015,7.936,0.017,nan,23.211,0.016,1.6734028,1.1111956,3.0745127,11.001968,0.6353,0.0026,nan,nan
247755982,11.489,0.019,10.882,0.022,10.574,0.02,16.44,21.186,0.028,3.0560608,1.1376319,4.2323422,4.900832,0.2593,0.0025,3097.0,42.0
210772187,11.045,0.018,10.453,0.02,10.186,0.017,16.41,19.231,0.375,3.0310307,16.237202,213.5847,3267.4753,0.3407,0.0068,2988.0,42.0
210552148,11.398,0.019,10.73,0.025,10.484,0.022,16.21,18.806,0.024,2.805253,1.2251562,6.4439683,3.906866,0.3048,0.0031,3137.0,42.0
210709514,8.152,0.019,7.655,0.005,7.533,0.011,10.2,19.76,0.168,1.2999792,10.631993,164.95692,2474.8347,0.896,0.0078,4547.0,77.0
210726910,10.053,0.016,9.467,0.02,9.219,0.017,14.222,19.128,0.023,2.7030401,1.0694257,1.9579724,20.285563,0.498,0.0028,3336.0,42.0
247799152,12.249,0.019,11.678,0.024,11.359,0.018,17.86,20.195,0.697,3.457778,13.132117,180.98044,1607.0242,0.1877,0.0068,2932.0,42.0
210566619,8.56,0.027,7.994,0.063,7.758,0.021,10.78,23.62,0.021,1.6662092,1.1496408,4.026476,14.241013,0.6563,0.0031,4389.0,79.0
210558541,10.266,0.023,9.625,0.029,9.374,0.017,14.314,21.633,0.018,2.6452227,1.2212473,5.9105353,4.460686,0.4283,0.0028,3377.0,43.0
210721261,9.571,0.018,8.947,0.02,8.69,0.017,13.31,23.142,0.021,2.393879,1.2102776,5.51605,18.857756,0.517,0.0028,3488.0,43.0
210491860,9.308,0.017,8.706,0.03,8.486,0.018,12.54,21.452,0.023,1.9621143,1.3198472,8.710195,45.439148,0.5767,0.0029,3701.0,43.0
247589423,9.096,0.018,8.496,0.013,8.368,0.017,11.101,16.982,0.019,1.4870806,1.2327719,6.485043,17.94124,0.6721,0.0025,4589.0,77.0
210596446,9.524,0.019,8.901,0.031,8.653,0.02,12.834,22.726,0.017,2.199377,1.2046871,5.547171,19.597422,0.5296,0.0033,3665.0,43.0
247523445,12.562,0.017,11.992,0.019,11.648,0.018,18.34,24.654,0.063,3.7070951,1.0684454,2.1847372,8.223953,0.1357,0.0011,2900.0,42.0
247592661,9.248,0.015,8.579,0.029,8.378,0.019,13.29,19.593,0.057,2.4070215,3.0084736,42.92205,263.16537,0.6241,0.003,3379.0,42.0
246707008,11.932,0.019,11.355,0.021,11.026,0.015,17.28,24.448,0.039,3.2821007,0.9887119,-0.2915494,2.6429877,0.1806,0.0013,2993.0,42.0
247556609,10.624,0.023,10.013,0.029,9.787,0.016,15.13,18.272,0.045,2.7076283,1.8883746,18.661768,21.676886,0.4207,0.0028,3228.0,43.0
247862511,11.588,0.019,10.973,0.018,10.676,0.016,16.55,22.336,0.032,3.047492,1.0567849,1.2630365,2.6594822,0.2339,0.0018,3094.0,42.0
246863569,10.895,0.018,10.281,0.021,10.037,0.019,15.61,20.317,0.02,2.7550125,1.1519803,4.016997,0.94406223,0.3452,0.0029,3165.0,42.0
247019334,11.211,0.018,10.644,0.019,10.375,0.016,15.457,17.619,0.023,2.784213,1.1358705,3.7937467,2.625498,0.3409,0.0024,3311.0,42.0
247139505,10.794,0.024,10.177,0.033,9.979,0.017,15.076,23.275,0.02,2.8254795,1.236391,6.8603997,5.4598227,0.3107,0.0024,3299.0,43.0
247899959,12.075,0.017,11.465,0.02,11.205,0.02,17.2,18.482,0.038,3.0954933,1.0957832,2.1262689,2.7303574,0.2212,0.0022,3050.0,42.0
246900928,7.839,0.013,7.42,0.021,7.351,0.019,9.31,20.616,0.018,1.0530233,1.0408796,1.2216578,10.384607,0.9446,0.0109,5163.0,77.0
247110096,10.907,0.015,10.321,0.019,10.046,0.018,15.454,24.168,0.022,2.9515228,1.1980227,5.692376,5.3117914,0.2903,0.0024,3216.0,42.0
247069684,11.849,0.016,11.241,0.021,10.966,0.016,17.08,21.588,0.031,3.0574532,1.0239731,0.74471664,2.1694658,0.2111,0.0016,3022.0,42.0
246911984,10.859,0.016,10.229,0.021,9.962,0.017,15.09,21.483,0.021,2.7609415,1.2430022,6.636483,4.417703,0.3383,0.0025,3316.0,42.0
246808055,8.061,0.013,7.67,0.017,7.553,0.021,9.65,19.196,0.025,1.0850573,1.180311,4.4813843,15.886723,0.9177,0.0121,5027.0,76.0
246752527,9.042,0.025,8.41,0.015,8.235,0.02,12.375,21.075,0.068,2.0912971,3.344131,49.22763,261.93387,0.6218,0.0032,3655.0,43.0
247282522,8.654,0.023,8.03,0.017,7.914,0.019,11.44,18.76,0.238,1.6212931,9.876004,143.42828,2936.84,0.8052,0.0123,3951.0,77.0
247864824,10.79,0.017,10.185,0.02,9.923,0.018,14.61,16.802,0.018,2.474496,1.1733502,4.0413485,2.238865,0.4282,0.003,3458.0,42.0
247603230,11.127,0.018,10.53,0.019,10.25,0.016,16.83,20.723,0.167,3.2254057,6.205781,79.27717,414.78946,0.3081,0.0033,2914.0,42.0
246768912,11.32,0.018,10.721,0.02,10.438,0.016,16.77,21.717,0.102,3.1322365,3.8345566,57.400654,137.18817,0.2695,0.0024,2968.0,42.0
247218216,10.733,0.018,10.136,0.021,9.862,0.018,15.93,20.525,0.2,2.9557772,11.550673,174.17003,1560.8043,0.3685,0.0043,3031.0,42.0
246878254,8.358,0.055,7.822,0.019,7.627,0.021,nan,18.356,0.465,1.5994682,23.684216,301.67606,11638.919,0.9309,0.0336,nan,nan
247122957,9.772,0.018,9.148,0.026,8.918,0.022,13.576,20.246,0.125,2.47365,6.511168,114.27032,1083.2343,0.5273,0.0042,3464.0,43.0
247144105,10.59,0.018,9.968,0.023,9.707,0.018,14.727,15.818,0.403,--,nan,53.415474,132.0437652941283,0.4855,0.0096,3347.0,42.0
247610046,10.155,0.02,9.538,0.018,9.298,0.018,14.381,22.48,0.034,2.7881413,2.0043025,20.004686,34.274666,0.4271,0.003,3317.0,43.0
247094343,9.777,0.018,9.153,0.021,8.94,0.018,13.338,23.803,0.017,2.3222656,1.1121535,3.4026084,16.487818,0.4656,0.003,3558.0,43.0
247813004,12.515,0.019,11.91,0.019,11.645,0.019,17.79,17.511,0.053,3.1457224,1.1223859,2.6652634,4.588743,0.1898,0.0018,3011.0,42.0
247318877,11.113,0.016,10.523,0.019,10.281,0.018,16.13,17.277,0.021,2.7082071,1.1967921,4.133069,0.18749921,0.3616,0.0028,3079.0,42.0
247171832,10.182,0.02,9.572,0.019,9.311,0.016,14.687,--,--,2.946082,nan,466.2982,20484.834786964948,nan,nan,3229.0,42.0
246807491,11.384,0.018,10.79,0.021,10.526,0.018,16.47,21.018,0.025,2.9184856,1.1719139,5.238235,3.9633486,0.2674,0.0023,3060.0,42.0
246981320,7.89,0.021,7.329,0.027,7.138,0.017,10.07,21.503,0.111,1.4685278,6.853038,120.5933,996.89496,0.9894,0.0032,4425.0,77.0
247441866,11.95,0.018,11.341,0.021,11.073,0.016,17.23,23.127,0.036,3.1361666,0.9996131,0.020633353,0.4443288,0.1869,0.0014,3009.0,42.0
247153621,10.163,0.016,9.506,0.019,9.266,0.018,14.045,20.065,0.022,2.501134,1.1117162,2.7459831,17.587505,0.473,0.003,3435.0,42.0
247970815,8.168,0.015,7.583,0.023,7.385,0.015,10.74,22.518,0.036,1.5881577,2.048138,21.934011,69.287575,0.8508,0.0051,4102.0,76.0
247164626,9.948,0.017,9.363,0.021,9.12,0.02,13.598,22.268,0.022,2.3746452,1.2172375,5.486872,17.274214,0.4597,0.0033,3522.0,43.0
247032724,12.83,0.018,12.204,0.017,11.917,0.02,18.45,16.555,0.053,3.2193937,0.9973233,-0.054009818,1.3232359,0.1769,0.0017,2931.0,42.0
247230044,12.627,0.015,12.047,0.017,11.702,0.015,18.9,24.478,0.064,3.689291,1.0911096,2.5248954,7.268667,0.1335,0.0009,2838.0,42.0
246996958,10.86,0.021,10.283,0.025,10.02,0.02,15.005,19.297,0.02,2.722661,1.1769052,5.352646,1.036616,0.3648,0.0031,3344.0,43.0
247185579,10.822,0.022,10.224,0.033,9.994,0.018,14.993,20.633,0.02,2.7073555,1.2277187,7.1580377,3.5969086,0.3466,0.0027,3336.0,43.0
247649755,10.885,0.024,10.207,0.033,10.01,0.017,15.04,18.516,0.021,2.7130642,1.1851923,4.9380584,1.5981196,0.3803,0.0027,3341.0,43.0
247306074,10.892,0.022,10.349,0.033,10.084,0.017,14.98,19.426,0.02,2.6846304,1.1560981,4.671218,1.7377939,0.3528,0.0026,3363.0,43.0
247783757,10.191,0.016,9.531,0.017,9.316,0.013,14.063,20.516,0.021,2.5290155,1.0597734,1.7101436,13.900399,0.4568,0.0022,3439.0,42.0
247013709,11.579,0.018,10.988,0.021,10.725,0.016,16.27,17.207,0.029,2.8678093,1.0819831,2.101244,2.3715775,0.2982,0.0022,3172.0,42.0
246971978,11.802,0.016,11.295,0.02,10.948,0.016,15.877,14.142,0.031,2.6836214,1.1239252,3.2939315,1.3055725,0.3268,0.0024,3368.0,42.0
247072635,10.561,0.023,9.904,0.03,9.655,0.018,15.14,20.544,0.111,2.9869432,6.493223,102.05655,451.7778,0.4009,0.0034,3206.0,43.0
246953721,12.163,0.019,11.551,0.021,11.252,0.019,17.69,16.471,0.114,3.4315662,0.9998411,0.024936214,20.553988,0.2436,0.0028,2951.0,42.0
246625561,9.366,0.023,8.669,0.027,8.436,0.02,13.089,19.194,0.267,2.3941412,15.202123,259.25873,7846.1045,0.6221,0.0055,3494.0,43.0
246884081,12.009,0.018,11.465,0.021,11.143,0.016,17.31,18.692,0.036,3.2289076,1.1018622,2.7025533,3.7433476,0.2252,0.0018,3004.0,42.0
246990037,11.467,0.019,10.867,0.02,10.618,0.016,16.74,21.855,0.158,3.0371037,6.1805058,94.79711,541.7704,0.246,0.0026,3011.0,42.0
247337843,7.966,0.021,7.436,0.017,7.337,0.015,9.78,23.68,0.017,1.2474031,1.0369015,1.0847975,8.514525,0.8304,0.005,4781.0,78.0
247744104,9.281,0.018,8.643,0.017,8.412,0.015,12.276,21.616,0.022,1.964818,1.059193,1.6277152,21.818115,0.5858,0.0024,3822.0,76.0
246624367,12.328,0.034,11.739,0.034,11.356,0.024,17.22,20.313,0.049,3.1812553,1.0436829,1.503004,3.886338,0.1868,0.0022,3114.0,43.0
247560983,12.883,0.017,12.269,0.022,11.965,0.018,18.44,19.399,0.07,3.480711,1.0095522,0.28043127,1.5633911,0.1481,0.0013,2944.0,42.0
247969085,10.631,0.017,10.011,0.017,9.771,0.016,14.755,19.799,0.018,2.7255583,1.279931,8.0435705,5.1566677,0.3952,0.0026,3351.0,42.0
247288261,12.783,0.018,12.165,0.021,11.874,0.02,nan,16.332,0.051,3.2680779,1.0752577,2.0683675,1.5827264,0.183,0.0018,nan,nan
246787471,11.001,0.023,10.418,0.024,10.131,0.016,15.725,20.576,0.172,3.1074696,8.346899,131.84317,934.40967,0.3272,0.0035,3163.0,43.0
246642267,11.245,0.021,10.639,0.025,10.348,0.016,16.05,22.131,0.025,2.9861012,1.1009713,2.697855,1.3555759,0.2757,0.0021,3139.0,42.0
247444723,10.097,0.017,9.444,0.02,9.22,0.015,13.897,16.38,0.261,2.4760122,6.546159,86.50165,706.4366,0.553,0.0061,3465.0,42.0
246928683,11.652,0.016,11.009,0.021,10.754,0.016,16.48,19.838,0.027,3.046856,1.0617995,1.699823,1.5560764,0.2547,0.002,3132.0,42.0
248170923,11.067,0.016,10.496,0.02,10.205,0.02,15.83,24.409,0.023,2.9176044,1.1684852,4.5769744,1.6905439,0.2669,0.0025,3151.0,42.0
247308468,10.281,0.017,9.628,0.02,9.387,0.014,14.36,22.052,0.019,2.6833782,1.2569633,7.046046,4.822585,0.4194,0.0023,3366.0,42.0
246677610,8.96,0.017,8.424,0.013,8.288,0.013,11.118,13.575,0.085,1.3284683,5.938538,100.9847,794.776,0.9276,0.0108,4445.0,77.0
246953884,9.015,0.011,8.431,0.015,8.279,0.016,nan,18.814,0.146,1.5404997,8.931865,148.2455,2021.8755,0.6523,0.0035,nan,nan
247395996,12.169,0.018,11.552,0.02,11.263,0.016,17.07,16.611,0.033,3.023386,1.0745463,2.3523922,2.962508,0.2403,0.0019,3111.0,42.0
248199652,12.896,0.019,12.332,0.016,12.028,0.022,17.52,8.694,0.373,3.0767221,6.8229327,103.25079,398.09784,0.3234,0.0138,3192.0,42.0
247381505,11.777,0.016,11.136,0.021,10.892,0.016,16.67,17.433,0.027,2.950492,1.077221,2.4658692,2.5362484,0.2724,0.0021,3114.0,42.0
247793419,10.934,0.018,10.355,0.021,10.092,0.017,14.968,19.325,0.018,2.673521,1.1345441,3.8578959,0.48317122,0.3533,0.0026,3382.0,42.0
246690477,11.304,0.023,10.707,0.03,10.459,0.02,15.892,20.61,0.027,2.9334373,1.1845627,4.110237,4.8611517,0.2814,0.0026,3203.0,43.0
247167923,12.677,0.019,12.113,0.023,11.815,0.019,nan,16.921,0.047,3.2188253,1.0582571,1.3549871,0.64219546,0.1814,0.0017,nan,nan
246846196,11.98,0.021,11.32,0.028,11.084,0.025,17.36,20.3,0.053,3.3345451,1.0913674,1.8947732,5.034275,0.2126,0.0026,2985.0,42.0
246816464,11.8,0.02,11.211,0.03,10.926,0.02,16.9,23.187,0.035,3.1336823,1.0983843,2.2332816,2.271586,0.1998,0.0019,3056.0,42.0
246838465,12.567,0.018,12.0,0.021,11.708,0.016,18.05,15.265,0.045,3.197276,1.0088016,0.24029209,0.3652046,0.2121,0.0017,2961.0,42.0
246984590,11.497,0.023,10.895,0.029,10.62,0.016,16.03,--,--,--,nan,23.309978,68.79005464241416,nan,nan,3220.0,43.0
247297768,11.312,0.026,10.773,0.039,10.498,0.029,15.67,20.066,0.091,3.1649828,1.2514564,7.4711223,141.53091,0.2839,0.004,3275.0,43.0
